1,10,0.0007703225302078573
1,12.589254117941675,0.0010981637705138867
1,15.848931924611133,0.001569207857137098
1,19.952623149688797,0.002248883153589396
1,25.118864315095795,0.0032347439592615534
1,31.622776601683793,0.004673938018660051
1,39.810717055349734,0.006791387670766933
1,50.11872336272722,0.00993601325573282
1,63.09573444801933,0.014657583087840152
1,79.43282347242814,0.021835260565028505
1,100,0.032890352618295135
1,125.89254117941675,0.050121601291702386
1,158.48931924611142,0.07715923042648452
1,199.52623149688787,0.11929525198341759
1,251.18864315095797,0.1826692944519146
1,316.22776601683796,0.2699728383257804
1,398.1071705534973,0.37195753690984046
1,501.18723362727246,0.4655994390678554
1,630.957344480193,0.5335225558223005
1,794.3282347242822,0.5839930504209498
1,1000.000000000001,0.6451829830035651
1,1258.9254117941687,0.7518966168204061
1,1584.893192461114,0.9373750897873949
1,1995.262314968881,1.2159819015941447
1,2511.886431509582,1.5622690880118102
1,3162.2776601683827,1.9425777103828614
1,3981.0717055349774,2.3868054088401105
1,5011.872336272725,2.9751835840753937
1,6309.573444801937,3.752031178257511
1,7943.282347242822,4.720524556338556
1,10000,5.928479223837451
1,12589.254117941662,7.4517831716428695
1,15848.931924611108,9.358649061227128
1,19952.62314968879,11.745541983026577
1,25118.86431509577,14.72271068359205
1,31622.776601683792,18.428594192708843
1,39810.71705534969,23.03176740193482
1,50118.72336272725,28.73861713078517
1,63095.7344480193,35.801557359313186
1,79432.82347242821,44.5300810976257
1,100000,55.30383040289394
1,125892.54117941688,68.58897167102626
1,158489.3192461114,84.95835625380045
1,199526.2314968879,105.11632913930386
1,251188.6431509577,129.9292207576205
1,316227.7660168379,160.46276645157468
1,398107.1705534969,198.02797052165556
1,501187.2336272725,244.23722452246508
1,630957.344480193,301.07278965465287
